datetime,open,high,low,close,volume
2025-12-29 10:54:00,6.19,6.19,6.19,6.19,0
2025-12-29 10:55:00,6.18,6.18,6.18,6.18,1
2025-12-29 10:56:00,6.18,6.18,6.18,6.18,0
2025-12-29 10:57:00,6.18,6.18,6.17,6.17,4
2025-12-29 10:58:00,6.18,6.19,6.18,6.19,9
2025-12-29 10:59:00,6.19,6.19,6.19,6.19,1
2025-12-29 11:00:00,6.19,6.19,6.19,6.19,5
2025-12-29 11:01:00,6.18,6.18,6.18,6.18,1
2025-12-29 11:02:00,6.19,6.2,6.19,6.19,4
2025-12-29 11:03:00,6.19,6.2,6.19,6.19,3
2025-12-29 11:04:00,6.19,6.19,6.19,6.19,0
2025-12-29 11:05:00,6.2,6.2,6.19,6.2,6
2025-12-29 11:06:00,6.2,6.2,6.2,6.2,0
2025-12-29 11:07:00,6.19,6.2,6.19,6.2,4
2025-12-29 11:08:00,6.19,6.19,6.19,6.19,2
2025-12-29 11:09:00,6.2,6.2,6.18,6.18,15
2025-12-29 11:10:00,6.18,6.19,6.18,6.19,12
2025-12-29 11:11:00,6.19,6.19,6.19,6.19,1
2025-12-29 11:12:00,6.19,6.19,6.19,6.19,0
2025-12-29 11:13:00,6.19,6.19,6.19,6.19,1
2025-12-29 11:14:00,6.19,6.19,6.19,6.19,0
2025-12-29 11:15:00,6.19,6.19,6.15,6.17,20
2025-12-29 11:16:00,6.18,6.18,6.18,6.18,6
2025-12-29 11:17:00,6.19,6.19,6.19,6.19,1
2025-12-29 11:18:00,6.19,6.19,6.19,6.19,0
2025-12-29 11:19:00,6.2,6.2,6.2,6.2,1
2025-12-29 11:20:00,6.18,6.19,6.18,6.18,3
2025-12-29 11:21:00,6.2,6.2,6.2,6.2,1
2025-12-29 11:22:00,6.2,6.2,6.2,6.2,0
2025-12-29 11:23:00,6.19,6.2,6.18,6.2,22
2025-12-29 11:24:00,6.2,6.21,6.19,6.19,5
2025-12-29 11:25:00,6.2,6.21,6.2,6.21,4
2025-12-29 11:26:00,6.2,6.2,6.2,6.2,9
2025-12-29 11:27:00,6.2,6.2,6.19,6.19,4
2025-12-29 11:28:00,6.21,6.21,6.21,6.21,7
2025-12-29 11:29:00,6.21,6.22,6.2,6.21,8
2025-12-29 11:30:00,6.21,6.21,6.2,6.21,2
2025-12-29 11:31:00,6.21,6.22,6.21,6.21,9
2025-12-29 11:32:00,6.21,6.22,6.21,6.21,38
2025-12-29 11:33:00,6.21,6.21,6.21,6.21,0
2025-12-29 11:34:00,6.22,6.22,6.22,6.22,1
2025-12-29 11:35:00,6.22,6.22,6.22,6.22,0
2025-12-29 11:36:00,6.22,6.22,6.22,6.22,0
2025-12-29 11:37:00,6.21,6.21,6.21,6.21,1
2025-12-29 11:38:00,6.21,6.21,6.21,6.21,0
2025-12-29 11:39:00,6.21,6.21,6.21,6.21,0
2025-12-29 11:40:00,6.21,6.21,6.19,6.2,8
2025-12-29 11:41:00,6.19,6.19,6.18,6.18,3
2025-12-29 11:42:00,6.19,6.2,6.19,6.19,2
2025-12-29 11:43:00,6.19,6.19,6.19,6.19,0
2025-12-29 11:44:00,6.19,6.19,6.18,6.19,2
2025-12-29 11:45:00,6.19,6.19,6.19,6.19,1
2025-12-29 11:46:00,6.19,6.19,6.19,6.19,0
2025-12-29 11:47:00,6.18,6.19,6.18,6.18,3
2025-12-29 11:48:00,6.18,6.18,6.18,6.18,0
2025-12-29 11:49:00,6.19,6.2,6.19,6.2,12
2025-12-29 11:50:00,6.19,6.2,6.19,6.2,8
2025-12-29 11:51:00,6.2,6.2,6.2,6.2,4
2025-12-29 11:52:00,6.2,6.2,6.2,6.2,7
2025-12-29 11:53:00,6.2,6.2,6.2,6.2,0
2025-12-29 11:54:00,6.2,6.2,6.19,6.2,3
2025-12-29 11:55:00,6.2,6.2,6.2,6.2,0
2025-12-29 11:56:00,6.2,6.2,6.2,6.2,0
2025-12-29 11:57:00,6.19,6.19,6.18,6.19,16
2025-12-29 11:58:00,6.18,6.18,6.18,6.18,2
2025-12-29 11:59:00,6.19,6.19,6.19,6.19,1
2025-12-29 12:00:00,6.19,6.19,6.19,6.19,0
2025-12-29 12:01:00,6.19,6.19,6.19,6.19,0
2025-12-29 12:02:00,6.19,6.19,6.19,6.19,1
2025-12-29 12:03:00,6.19,6.19,6.17,6.18,8
2025-12-29 12:04:00,6.18,6.18,6.17,6.18,1
2025-12-29 12:05:00,6.17,6.17,6.16,6.17,12
2025-12-29 12:06:00,6.17,6.17,6.16,6.17,4
2025-12-29 12:07:00,6.17,6.17,6.17,6.17,0
2025-12-29 12:08:00,6.16,6.16,6.16,6.16,2
2025-12-29 12:09:00,6.16,6.16,6.16,6.16,0
2025-12-29 12:10:00,6.16,6.17,6.16,6.16,7
2025-12-29 12:11:00,6.16,6.16,6.15,6.16,5
2025-12-29 12:12:00,6.16,6.16,6.16,6.16,4
2025-12-29 12:13:00,6.16,6.16,6.16,6.16,0
2025-12-29 12:14:00,6.17,6.17,6.17,6.17,2
2025-12-29 12:15:00,6.16,6.16,6.16,6.16,10
2025-12-29 12:16:00,6.16,6.16,6.16,6.16,0
2025-12-29 12:17:00,6.18,6.19,6.17,6.19,6
2025-12-29 12:18:00,6.19,6.19,6.19,6.19,0
2025-12-29 12:19:00,6.17,6.18,6.17,6.17,1
2025-12-29 12:20:00,6.18,6.18,6.18,6.18,1
2025-12-29 12:21:00,6.18,6.18,6.15,6.16,33
2025-12-29 12:22:00,6.16,6.17,6.16,6.17,4
2025-12-29 12:23:00,6.17,6.17,6.15,6.16,37
2025-12-29 12:24:00,6.16,6.16,6.16,6.16,1
2025-12-29 12:25:00,6.15,6.15,6.15,6.15,1
2025-12-29 12:26:00,6.16,6.16,6.15,6.16,8
2025-12-29 12:27:00,6.16,6.16,6.16,6.16,0
2025-12-29 12:28:00,6.16,6.17,6.16,6.16,10
2025-12-29 12:29:00,6.16,6.16,6.16,6.16,1
2025-12-29 12:30:00,6.17,6.17,6.16,6.17,4
2025-12-29 12:31:00,6.17,6.17,6.15,6.15,14
2025-12-29 12:32:00,6.16,6.17,6.16,6.17,10
2025-12-29 12:33:00,6.17,6.17,6.14,6.15,9
2025-12-29 12:34:00,6.15,6.15,6.15,6.15,0
2025-12-29 12:35:00,6.16,6.17,6.16,6.17,4
2025-12-29 12:36:00,6.17,6.17,6.16,6.17,2
2025-12-29 12:37:00,6.16,6.17,6.16,6.16,4
2025-12-29 12:38:00,6.17,6.17,6.16,6.16,16
2025-12-29 12:39:00,6.16,6.16,6.14,6.15,14
2025-12-29 12:40:00,6.15,6.15,6.14,6.14,18
2025-12-29 12:41:00,6.14,6.14,6.12,6.13,18
2025-12-29 12:42:00,6.13,6.14,6.12,6.13,19
2025-12-29 12:43:00,6.13,6.13,6.12,6.13,1
2025-12-29 12:44:00,6.13,6.13,6.12,6.13,1
2025-12-29 12:45:00,6.13,6.13,6.13,6.13,1
2025-12-29 12:46:00,6.13,6.13,6.13,6.13,0
2025-12-29 12:47:00,6.13,6.14,6.12,6.13,6
2025-12-29 12:48:00,6.13,6.13,6.13,6.13,0
2025-12-29 12:49:00,6.14,6.14,6.13,6.14,12
2025-12-29 12:50:00,6.14,6.18,6.14,6.18,28
2025-12-29 12:51:00,6.19,6.19,6.18,6.19,35
2025-12-29 12:52:00,6.19,6.19,6.19,6.19,1
2025-12-29 12:53:00,6.19,6.19,6.19,6.19,0
2025-12-29 12:54:00,6.19,6.19,6.19,6.19,0
2025-12-29 12:55:00,6.19,6.2,6.19,6.19,14
2025-12-29 12:56:00,6.19,6.19,6.19,6.19,0
2025-12-29 12:57:00,6.18,6.18,6.17,6.17,16
2025-12-29 12:58:00,6.16,6.18,6.15,6.18,8
2025-12-29 12:59:00,6.18,6.18,6.17,6.18,2
2025-12-29 13:00:00,6.18,6.18,6.18,6.18,4
2025-12-29 13:01:00,6.18,6.18,6.16,6.16,8
2025-12-29 13:02:00,6.16,6.16,6.15,6.16,1
2025-12-29 13:03:00,6.16,6.18,6.16,6.18,14
2025-12-29 13:04:00,6.18,6.18,6.18,6.18,0
2025-12-29 13:05:00,6.18,6.18,6.18,6.18,0
2025-12-29 13:06:00,6.18,6.18,6.18,6.18,0
2025-12-29 13:07:00,6.18,6.18,6.18,6.18,0
2025-12-29 13:08:00,6.19,6.19,6.19,6.19,1
2025-12-29 13:09:00,6.18,6.18,6.18,6.18,4
2025-12-29 13:10:00,6.18,6.18,6.17,6.18,20
2025-12-29 13:11:00,6.18,6.18,6.18,6.18,2
2025-12-29 13:12:00,6.18,6.18,6.18,6.18,0
2025-12-29 13:13:00,6.17,6.19,6.17,6.19,19
2025-12-29 13:14:00,6.18,6.19,6.18,6.19,2
2025-12-29 13:15:00,6.19,6.19,6.19,6.19,2
2025-12-29 13:16:00,6.19,6.19,6.18,6.19,8
2025-12-29 13:17:00,6.19,6.19,6.19,6.19,0
2025-12-29 13:18:00,6.19,6.19,6.18,6.19,1
2025-12-29 13:19:00,6.2,6.2,6.2,6.2,1
2025-12-29 13:20:00,6.2,6.2,6.19,6.2,4
2025-12-29 13:21:00,6.19,6.19,6.19,6.19,2
2025-12-29 13:22:00,6.19,6.2,6.19,6.2,22
2025-12-29 13:23:00,6.2,6.21,6.2,6.2,98
2025-12-29 13:24:00,6.19,6.2,6.18,6.2,12
2025-12-29 13:25:00,6.2,6.2,6.19,6.2,1
2025-12-29 13:26:00,6.2,6.2,6.2,6.2,0
2025-12-29 13:27:00,6.19,6.19,6.19,6.19,2
2025-12-29 13:28:00,6.19,6.19,6.19,6.19,0
2025-12-29 13:29:00,6.2,6.2,6.19,6.19,9
2025-12-29 13:30:00,6.19,6.19,6.19,6.19,0
2025-12-29 13:31:00,6.19,6.19,6.19,6.19,1
2025-12-29 13:32:00,6.19,6.19,6.19,6.19,0
2025-12-29 13:33:00,6.19,6.19,6.19,6.19,0
2025-12-29 13:34:00,6.19,6.2,6.19,6.2,3
2025-12-29 13:35:00,6.2,6.2,6.2,6.2,0
2025-12-29 13:36:00,6.2,6.2,6.19,6.2,2
2025-12-29 13:37:00,6.2,6.21,6.2,6.21,10
2025-12-29 13:38:00,6.21,6.21,6.2,6.2,20
2025-12-29 13:39:00,6.2,6.2,6.2,6.2,0
2025-12-29 13:40:00,6.2,6.2,6.19,6.19,16
2025-12-29 13:41:00,6.19,6.19,6.18,6.19,2
2025-12-29 13:42:00,6.19,6.19,6.19,6.19,2
2025-12-29 13:43:00,6.19,6.19,6.18,6.19,2
2025-12-29 13:44:00,6.19,6.19,6.19,6.19,0
2025-12-29 13:45:00,6.19,6.19,6.19,6.19,1
2025-12-29 13:46:00,6.19,6.19,6.19,6.19,1
2025-12-29 13:47:00,6.19,6.19,6.18,6.19,2
2025-12-29 13:48:00,6.19,6.19,6.18,6.19,20
2025-12-29 13:49:00,6.19,6.19,6.18,6.19,22
2025-12-29 13:50:00,6.18,6.18,6.16,6.17,30
2025-12-29 13:51:00,6.17,6.17,6.17,6.17,2
2025-12-29 13:52:00,6.17,6.17,6.17,6.17,0
2025-12-29 13:53:00,6.17,6.17,6.17,6.17,0
2025-12-29 13:54:00,6.17,6.17,6.16,6.17,2
2025-12-29 13:55:00,6.17,6.17,6.16,6.17,3
2025-12-29 13:56:00,6.17,6.17,6.16,6.17,8
2025-12-29 13:57:00,6.17,6.17,6.17,6.17,0
2025-12-29 13:58:00,6.16,6.16,6.16,6.16,10
2025-12-29 13:59:00,6.16,6.16,6.16,6.16,1
2025-12-29 14:00:00,6.16,6.16,6.16,6.16,0
2025-12-29 14:01:00,6.16,6.16,6.16,6.16,0
2025-12-29 14:02:00,6.15,6.16,6.15,6.15,11
2025-12-29 14:03:00,6.15,6.15,6.15,6.15,0
2025-12-29 14:04:00,6.15,6.17,6.15,6.17,16
2025-12-29 14:05:00,6.17,6.17,6.17,6.17,3
2025-12-29 14:06:00,6.17,6.17,6.16,6.16,7
2025-12-29 14:07:00,6.16,6.16,6.16,6.16,0
2025-12-29 14:08:00,6.16,6.16,6.16,6.16,0
2025-12-29 14:09:00,6.16,6.16,6.16,6.16,0
2025-12-29 14:10:00,6.16,6.16,6.15,6.16,7
2025-12-29 14:11:00,6.16,6.16,6.15,6.15,9
2025-12-29 14:12:00,6.16,6.17,6.15,6.16,13
